problem_id,source,code,cleaned_code,num_chars,num_lines,avg_line_length,max_line_length,num_digits,num_empty_lines,num_whitespace,num_indents,num_method_declarations,num_break,num_continue,num_with,num_assert,num_except,num_not,num_or,num_and,num_none,num_in,num_yield,num_pass,num_raise,num_for,num_while,num_comparators,num_local_vars,avg_name_length,max_name_length,num_function_calls,num_loops,num_if_statements,num_return_statements,num_exceptions_raised,num_list_comprehensions,num_dict_comprehensions,num_set_comprehensions,num_imported_modules,num_list_operations,num_dict_operations,num_set_operations,num_lambda_functions,num_generator_expressions,num_attributes_accessed,cyclomatic_complexity,halstead_operators,halstead_operands,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time,halstead_bugs
HumanEval/102,gpt4,"    # If y is smaller than x, there's no range, so return -1
    if y < x:
        return -1

    # If y is even, return y as it's the largest number in the range
    if y % 2 == 0:
        return y

    # If y is odd, subtract 1 from it to get the largest even number
    elif y - 1 >= x:
        return y - 1

    # If there are no even numbers in the range, return -1
    else:
        return -1
","if y < x:
    return -1

if y % 2 == 0:
    return y

elif y - 1 >= x:
    return y - 1

else:
    return -1",108,11,12.25,16,6,3,134,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,4,6,7,35.161259458730164,81.40967379910403,6.0,488.45804279462413,27.136557933034673,0.027136557933034676
HumanEval/103,gpt4,"    if n > m:
        return -1
    else:
        # compute the average and round it to nearest integer
        avg = round((n + m) / 2)
        # convert to binary and return
        return bin(avg)
","if n > m:
    return -1
else:
    avg = round((n + m) / 2)
    return bin(avg)",78,5,14.8,28,2,0,73,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,4,5,19.60964047443681,34.86917501586544,2.8,97.63369004442322,5.424093891356845,0.011623058338621813
HumanEval/104,gpt4,"    # Create a set of even digits as strings for comparison
    even_digits = {'0', '2', '4', '6', '8'}

    # Filter the list for numbers that don't contain any even digit
    no_even_digit_nums = [num for num in x if not any(
        (digit in str(num)) for digit in even_digits)]

    # Return the sorted list
    return sorted(no_even_digit_nums)
","even_digits = {'0', '2', '4', '6', '8'}

no_even_digit_nums = [num for num in x if not any(
    (digit in str(num)) for digit in even_digits)]

return sorted(no_even_digit_nums)",177,6,43.0,50,5,2,79,32,0,0,0,0,0,0,1,3,0,0,3,0,0,0,2,0,0,2,14.5,18,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,2,3,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034
HumanEval/105,gpt4,"    # Define a dictionary to map integers to their names
    number_to_name = {
        1: ""One"", 2: ""Two"", 3: ""Three"", 4: ""Four"", 5: ""Five"",
        6: ""Six"", 7: ""Seven"", 8: ""Eight"", 9: ""Nine""
    }

    # Filter the array to only include integers between 1 and 9 inclusive
    arr = [num for num in arr if num in number_to_name]

    # Sort and reverse the filtered array
    arr.sort(reverse=True)

    # Replace each integer with its corresponding name
    arr = [number_to_name[num] for num in arr]

    return arr
","number_to_name = {
    1: ""One"", 2: ""Two"", 3: ""Three"", 4: ""Four"", 5: ""Five"",
    6: ""Six"", 7: ""Seven"", 8: ""Eight"", 9: ""Nine""
}

arr = [num for num in arr if num in number_to_name]

arr.sort(reverse=True)

arr = [number_to_name[num] for num in arr]

return arr",259,12,31.0,57,9,4,125,56,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2,0,0,2,8.5,14,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,4,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/106,gpt4,"    def factorial(i):
        result = 1
        for num in range(1, i + 1):
            result *= num
        return result

    def sum_numbers(i):
        return sum(range(1, i + 1))

    result = []
    for i in range(1, n + 1):
        if i % 2 == 0:
            result.append(factorial(i))
        else:
            result.append(sum_numbers(i))
    return result
","def factorial(i):
    result = 1
    for num in range(1, i + 1):
        result *= num
    return result

def sum_numbers(i):
    return sum(range(1, i + 1))

result = []
for i in range(1, n + 1):
    if i % 2 == 0:
        result.append(factorial(i))
    else:
        result.append(sum_numbers(i))
return result",313,16,21.285714285714285,37,9,2,135,104,2,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,1,1,6.0,6,8,2,1,3,0,0,0,0,0,1,0,0,2,0,2,3,4,12,51.01955000865388,72.0,2.0,144.0,8.0,0.024
HumanEval/107,gpt4,"    def is_palindrome(num):
        return str(num) == str(num)[::-1]

    even_count = 0
    odd_count = 0
    for i in range(1, n+1):
        if is_palindrome(i):
            if i % 2 == 0:
                even_count += 1
            else:
                odd_count += 1
    return (even_count, odd_count)
","def is_palindrome(num):
    return str(num) == str(num)[::-1]

even_count = 0
odd_count = 0
for i in range(1, n+1):
    if is_palindrome(i):
        if i % 2 == 0:
            even_count += 1
        else:
            odd_count += 1
return (even_count, odd_count)",263,12,22.90909090909091,37,9,1,116,92,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,9.5,10,4,1,2,2,0,0,0,0,0,0,0,0,1,0,0,4,4,11,46.053747805010275,78.13781191217038,2.3636363636363638,184.68937361058454,10.260520756143585,0.026045937304056792
HumanEval/108,gpt4,"    count = 0
    for num in arr:
        # If number is negative, consider the first digit as negative
        if num < 0:
            sum_digits = -1 * int(str(num)[1]) + sum(int(d)
                                                     for d in str(num)[2:])
        else:
            sum_digits = sum(int(d) for d in str(num))
        if sum_digits > 0:
            count += 1
    return count
","count = 0
for num in arr:
    if num < 0:
        sum_digits = -1 * int(str(num)[1]) + sum(int(d)
                                                 for d in str(num)[2:])
    else:
        sum_digits = sum(int(d) for d in str(num))
    if sum_digits > 0:
        count += 1
return count",285,10,27.6,71,7,0,172,133,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,2,2,7.5,10,8,1,2,1,0,0,0,0,0,0,0,0,0,2,0,6,5,9,40.13896548741762,64.72503367497926,3.0555555555555554,197.77093622910328,10.987274234950183,0.021575011224993085
HumanEval/109,gpt4,"    # If array is empty, return True
    if len(arr) == 0:
        return True

    # Copy and sort the array
    sorted_arr = sorted(arr)

    # Check for each possible right shift
    for i in range(len(arr)):
        # Perform a right shift
        shifted_arr = arr[-i:] + arr[:-i]

        # If the shifted array is equal to the sorted array, return True
        if shifted_arr == sorted_arr:
            return True

    # If no right shift yields a sorted array, return False
    return False
","if len(arr) == 0:
    return True

sorted_arr = sorted(arr)

for i in range(len(arr)):
    shifted_arr = arr[-i:] + arr[:-i]

    if shifted_arr == sorted_arr:
        return True

return False",193,12,22.75,37,1,4,145,84,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,2,2,10.5,11,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,7,24.406371956566698,43.18506523353572,1.7142857142857142,74.03154040034694,4.11286335557483,0.014395021744511906
HumanEval/110,gpt4,"    # Count odd numbers in lst1
    odd_in_lst1 = sum(1 for x in lst1 if x % 2 != 0)

    # Count even numbers in lst2
    even_in_lst2 = sum(1 for x in lst2 if x % 2 == 0)

    # If there are at least as many even numbers in lst2 as there are odd numbers in lst1,
    # it is possible to make all elements in lst1 even.
    if odd_in_lst1 <= even_in_lst2:
        return ""YES""
    else:
        return ""NO""
","odd_in_lst1 = sum(1 for x in lst1 if x % 2 != 0)

even_in_lst2 = sum(1 for x in lst2 if x % 2 == 0)

if odd_in_lst1 <= even_in_lst2:
    return ""YES""
else:
    return ""NO""",171,8,27.333333333333332,49,12,2,115,48,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,3,2,11.5,12,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,6,4,7,27.651484454403228,51.89147427955947,2.857142857142857,148.26135508445563,8.236741949136423,0.01729715809318649
HumanEval/111,gpt4,"    # Create a dictionary to store the frequency of each letter
    letter_freq = {}
    # Remove the spaces from the string and iterate over each character
    for letter in test.replace(' ', ''):
        # If the letter is already in the dictionary, increment its frequency
        if letter in letter_freq:
            letter_freq[letter] += 1
        # If the letter is not in the dictionary, add it with a frequency of 1
        else:
            letter_freq[letter] = 1

    # Find the maximum frequency
    max_freq = max(letter_freq.values()) if letter_freq else 0

    # Create a new dictionary containing only the letters with the maximum frequency
    max_freq_letters = {letter: freq for letter,
                        freq in letter_freq.items() if freq == max_freq}

    return max_freq_letters
","letter_freq = {}
for letter in test.replace(' ', ''):
    if letter in letter_freq:
        letter_freq[letter] += 1
    else:
        letter_freq[letter] = 1

max_freq = max(letter_freq.values()) if letter_freq else 0

max_freq_letters = {letter: freq for letter,
                    freq in letter_freq.items() if freq == max_freq}

return max_freq_letters",358,13,34.6,68,3,3,211,116,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,1,4,13.5,19,4,1,1,1,0,0,1,0,0,0,1,0,0,0,3,6,3,6,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.009509775004326938
HumanEval/112,gpt4,"    # create a new string with characters from s not in c
    result = ''.join([char for char in s if char not in c])

    # check if the result is a palindrome
    is_palindrome = result == result[::-1]

    return (result, is_palindrome)
","result = ''.join([char for char in s if char not in c])

is_palindrome = result == result[::-1]

return (result, is_palindrome)",127,5,41.0,55,1,2,55,20,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,2,9.5,13,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,3,5,16.36452797660028,24.0,1.5,36.0,2.0,0.008
HumanEval/113,gpt4,"    result = []
    for i, s in enumerate(lst):
        odd_count = sum(1 for char in s if int(char) % 2 != 0)
        result.append(
            f""the number of odd elements {odd_count}n the str{odd_count}ng {odd_count} of the {odd_count}nput."")
    return result
","result = []
for i, s in enumerate(lst):
    odd_count = sum(1 for char in s if int(char) % 2 != 0)
    result.append(
        f""the number of odd elements {odd_count}n the str{odd_count}ng {odd_count} of the {odd_count}nput."")
return result",240,6,39.166666666666664,108,3,0,70,40,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,1,2,7.5,9,4,1,0,1,0,0,0,0,0,1,0,0,0,1,1,4,2,4,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
HumanEval/114,gpt4,"    # Initialize current_sum and min_sum to the first element
    current_sum = min_sum = nums[0]

    # Loop through the list from the second element
    for num in nums[1:]:
        # If current sum becomes greater than the current number, reset current sum to the current number
        current_sum = min(current_sum + num, num)
        # Update min_sum if current_sum is less
        min_sum = min(min_sum, current_sum)

    return min_sum
","current_sum = min_sum = nums[0]

for num in nums[1:]:
    current_sum = min(current_sum + num, num)
    min_sum = min(min_sum, current_sum)

return min_sum",155,7,29.8,45,2,2,106,52,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,9.0,11,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/115,gpt4,"    return sum([math.ceil(sum(well) / capacity) for well in grid])
",return sum([math.ceil(sum(well) / capacity) for well in grid]),62,1,62.0,62,0,0,11,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/116,gpt4,"    return sorted(arr, key=lambda x: (bin(x).count('1'), x))
","return sorted(arr, key=lambda x: (bin(x).count('1'), x))",56,1,56.0,56,1,0,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/117,gpt4,"    # List of consonants
    consonants = 'bcdfghjklmnpqrstvwxyzBCDFGHJKLMNPQRSTVWXYZ'

    # Split the string into words
    words = s.split()

    # Initialize an empty list to store the words with exactly n consonants
    selected_words = []

    # Loop through the words in the string
    for word in words:
        # Count the number of consonants in the word
        consonant_count = sum(1 for char in word if char in consonants)

        # If the word has exactly n consonants, add it to the list
        if consonant_count == n:
            selected_words.append(word)

    return selected_words
","consonants = 'bcdfghjklmnpqrstvwxyzBCDFGHJKLMNPQRSTVWXYZ'

words = s.split()

selected_words = []

for word in words:
    consonant_count = sum(1 for char in word if char in consonants)

    if consonant_count == n:
        selected_words.append(word)

return selected_words",274,13,32.75,67,1,5,150,80,0,0,0,0,0,0,0,10,0,0,3,0,0,0,2,0,1,4,11.0,15,3,1,1,1,0,0,0,0,0,1,0,0,0,1,2,5,2,4,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
HumanEval/118,gpt4,"    vowels = set('aeiouAEIOU')
    length = len(word)
    # start from the end of the word
    for i in range(length - 2, 0, -1):
        # check if the character is a vowel
        if word[i] in vowels:
            # check if the characters before and after it are consonants
            if word[i-1] not in vowels and word[i+1] not in vowels:
                return word[i]
    # if no vowel was found between two consonants, return an empty string
    return ''
","vowels = set('aeiouAEIOU')
length = len(word)
for i in range(length - 2, 0, -1):
    if word[i] in vowels:
        if word[i-1] not in vowels and word[i+1] not in vowels:
            return word[i]
return ''",207,7,28.714285714285715,63,5,0,141,80,0,0,0,0,0,0,2,6,1,0,4,0,0,0,1,0,0,2,6.0,6,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5,6,10,48.72905595320056,92.0,4.5,414.0,23.0,0.030666666666666665
HumanEval/119,gpt4,"    # Combine both strings
    s = lst[0] + lst[1]

    # Check if the number of opening and closing parentheses are equal
    if s.count('(') != s.count(')'):
        return 'No'

    # Check if any valid combination of the two strings form a balanced string
    # Only two possible combinations: [0] + [1] and [1] + [0]
    for combo in [lst[0] + lst[1], lst[1] + lst[0]]:
        balance = 0
        for ch in combo:
            if ch == '(':
                balance += 1
            else:
                balance -= 1
            # If balance is negative at any point, the string is not balanced
            if balance < 0:
                break
        # If balance is 0 after going through the entire string, it is balanced
        if balance == 0:
            return 'Yes'

    # If none of the combinations form a balanced string
    return 'No'
","s = lst[0] + lst[1]

if s.count('(') != s.count(')'):
    return 'No'

for combo in [lst[0] + lst[1], lst[1] + lst[0]]:
    balance = 0
    for ch in combo:
        if ch == '(':
            balance += 1
        else:
            balance -= 1
        if balance < 0:
            break
    if balance == 0:
        return 'Yes'

return 'No'",339,18,21.466666666666665,48,11,3,292,184,0,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,4,2,4.0,7,2,2,4,3,0,0,0,0,0,1,0,0,0,0,2,7,5,13,59.715356810271004,112.58797503894243,3.4615384615384617,389.7276059040315,21.651533661335083,0.03752932501298081
HumanEval/120,gpt4,"    return sorted(heapq.nlargest(k, arr))
","return sorted(heapq.nlargest(k, arr))",37,1,37.0,37,0,0,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
HumanEval/121,gpt4,"    return sum(lst[i] for i in range(len(lst)) if i % 2 == 0 and lst[i] % 2 != 0)
",return sum(lst[i] for i in range(len(lst)) if i % 2 == 0 and lst[i] % 2 != 0),77,1,77.0,77,4,0,21,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,0,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,8,32.0,53.77443751081735,2.5,134.43609377704337,7.468671876502409,0.017924812503605784
HumanEval/122,gpt4,"    # Ensure the constraints are met
    assert 1 <= len(arr) <= 100, ""Length of array should be between 1 and 100""
    assert 1 <= k <= len(arr), ""k should be between 1 and length of array""

    # Slice the array to get first k elements and filter those with at most two digits
    two_digit_elements = [x for x in arr[:k] if -10 < x < 100]

    # Return the sum of two digit elements
    return sum(two_digit_elements)
","assert 1 <= len(arr) <= 100, ""Length of array should be between 1 and 100""
assert 1 <= k <= len(arr), ""k should be between 1 and length of array""

two_digit_elements = [x for x in arr[:k] if -10 < x < 100]

return sum(two_digit_elements)",237,6,58.0,74,15,2,97,28,0,0,0,0,2,0,0,1,2,0,1,0,0,0,1,0,6,1,18.0,18,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,3,8,28.75488750216347,58.81033751683406,1.875,110.26938284406387,6.126076824670215,0.019603445838944685
HumanEval/123,gpt4,"    # initialize the list to store the sequence
    collatz_seq = []

    while n != 1:
        # if the number is odd, add it to the list
        if n % 2 != 0:
            collatz_seq.append(n)
        # apply the collatz operation
        n = n // 2 if n % 2 == 0 else 3 * n + 1

    # add 1 to the list (the end of every collatz sequence)
    collatz_seq.append(1)

    # sort the list in increasing order and return
    return sorted(collatz_seq)
","collatz_seq = []

while n != 1:
    if n % 2 != 0:
        collatz_seq.append(n)
    n = n // 2 if n % 2 == 0 else 3 * n + 1

collatz_seq.append(1)

return sorted(collatz_seq)",175,10,23.714285714285715,43,9,3,139,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,6.0,11,3,1,1,1,0,0,0,0,0,1,0,0,0,0,2,4,6,8,39.50977500432694,91.37651812938249,6.0,548.259108776295,30.45883937646083,0.03045883937646083
HumanEval/124,gpt4,"    # Check if the string is empty
    if not date:
        return False

    # Check the format of the date
    try:
        # If the date is not in the correct format, this will raise a ValueError
        datetime_object = datetime.strptime(date, '%m-%d-%Y')

        # Check the number of days according to the month
        month = datetime_object.month
        day = datetime_object.day
        if month in [1, 3, 5, 7, 8, 10, 12]:
            if day < 1 or day > 31:
                return False
        elif month in [4, 6, 9, 11]:
            if day < 1 or day > 30:
                return False
        elif month == 2:  # February
            if day < 1 or day > 29:  # Assumes all years could have a leap year
                return False
        else:
            # This should never happen, but just in case
            return False

        # If we've made it this far, the date is valid
        return True
    except ValueError:
        # The date is in an incorrect format
        return False
","if not date:
    return False

try:
    datetime_object = datetime.strptime(date, '%m-%d-%Y')

    month = datetime_object.month
    day = datetime_object.day
    if month in [1, 3, 5, 7, 8, 10, 12]:
        if day < 1 or day > 31:
            return False
    elif month in [4, 6, 9, 11]:
        if day < 1 or day > 30:
            return False
    elif month == 2:
        if day < 1 or day > 29:
            return False
    else:
        return False

    return True
except ValueError:
    return False",508,23,24.3,57,24,3,369,240,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,0,7,3,7.666666666666667,15,1,0,7,7,0,0,0,0,0,2,0,0,0,0,3,12,6,16,79.50977500432694,169.4584015082173,4.6875,794.3362570697685,44.12979205943159,0.05648613383607243
HumanEval/125,gpt4,"    if ' ' in txt:
        return txt.split()
    elif ',' in txt:
        return txt.split(',')
    else:
        count = 0
        for char in txt:
            if char.islower() and (ord(char) - ord('a')) % 2 != 0:
                count += 1
        return count
","if ' ' in txt:
    return txt.split()
elif ',' in txt:
    return txt.split(',')
else:
    count = 0
    for char in txt:
        if char.islower() and (ord(char) - ord('a')) % 2 != 0:
            count += 1
    return count",224,10,21.5,62,4,0,106,80,0,0,0,0,0,0,0,3,1,0,3,0,0,0,1,0,1,1,5.0,5,5,1,3,3,0,0,0,0,0,0,0,0,0,0,3,6,6,13,63.61549134016113,89.20647778231529,3.230769230769231,288.20554360440326,16.011419089133515,0.029735492594105097
HumanEval/126,gpt4,"    # Make a set from the list to remove duplicates
    unique_numbers = set(lst)

    # Check if there are more than two of the same number in the list
    for number in unique_numbers:
        if lst.count(number) > 2:
            return False

    # Check if the list is in ascending order
    return lst == sorted(lst)
","unique_numbers = set(lst)

for number in unique_numbers:
    if lst.count(number) > 2:
        return False

return lst == sorted(lst)",134,7,25.6,29,1,2,87,44,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,14.0,14,3,1,1,2,0,0,0,0,0,0,0,0,0,0,1,3,2,4,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
HumanEval/127,gpt4,"    # Helper function to check if a number is prime
    def is_prime(n):
        if n < 2:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    # Find the intersection of the two intervals
    start = max(interval1[0], interval2[0])
    end = min(interval1[1], interval2[1])

    # If there's no intersection, return ""NO""
    if start > end:
        return ""NO""

    # Calculate the length of the intersection and check if it's prime
    length = end - start
    if is_prime(length):
        return ""YES""
    else:
        return ""NO""
","def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True

start = max(interval1[0], interval2[0])
end = min(interval1[1], interval2[1])

if start > end:
    return ""NO""

length = end - start
if is_prime(length):
    return ""YES""
else:
    return ""NO""",349,19,20.6875,39,14,3,200,132,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,3,4.666666666666667,6,5,1,4,6,0,0,0,0,0,0,0,0,1,0,0,3,7,10,52.87076540327685,85.83671966625714,4.9,420.59992636466,23.366662575814445,0.02861223988875238
HumanEval/128,gpt4,"    if len(arr) == 0:
        return None

    abs_sum = 0
    sign_product = 1

    for num in arr:
        if num == 0:
            return 0
        elif num < 0:
            sign_product *= -1
        abs_sum += abs(num)

    return abs_sum * sign_product
","if len(arr) == 0:
    return None

abs_sum = 0
sign_product = 1

for num in arr:
    if num == 0:
        return 0
    elif num < 0:
        sign_product *= -1
    abs_sum += abs(num)

return abs_sum * sign_product",214,14,18.272727272727273,29,7,3,101,76,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,3,2,9.5,12,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,5,5,8,35.60964047443681,74.00879436282185,4.0625,300.6607270989638,16.70337372772021,0.024669598120940616
HumanEval/129,gpt4,"    n = len(grid)
    d = [(-1, 0), (1, 0), (0, -1), (0, 1)]
    min_path = [n * n + 1] * k

    def dfs(i, j, path):
        nonlocal min_path
        if len(path) == k:
            min_path = min(min_path, path)
            return
        for dx, dy in d:
            ni, nj = i + dx, j + dy
            if 0 <= ni < n and 0 <= nj < n:
                dfs(ni, nj, path + [grid[ni][nj]])

    for i in range(n):
        for j in range(n):
            dfs(i, j, [grid[i][j]])

    return min_path
","n = len(grid)
d = [(-1, 0), (1, 0), (0, -1), (0, 1)]
min_path = [n * n + 1] * k

def dfs(i, j, path):
    nonlocal min_path
    if len(path) == k:
        min_path = min(min_path, path)
        return
    for dx, dy in d:
        ni, nj = i + dx, j + dy
        if 0 <= ni < n and 0 <= nj < n:
            dfs(ni, nj, path + [grid[ni][nj]])

for i in range(n):
    for j in range(n):
        dfs(i, j, [grid[i][j]])

return min_path",432,19,25.875,46,11,3,197,132,1,0,0,0,0,0,0,3,1,0,3,0,0,0,3,0,5,4,4.5,8,7,3,2,2,0,0,0,0,0,4,0,0,1,0,0,3,7,19,100.36210720983135,178.61670928936152,4.421052631578948,789.6738726477037,43.870770702650205,0.05953890309645384
HumanEval/130,gpt4,"    # initialize the list with the size n + 1
    sequence = [0] * (n + 2)  # we add 2 to cover the case when n is odd and we need to calculate tri(n + 1)
    sequence[1] = 3  # base case

    # compute terms for even indices
    for i in range(2, n + 2, 2):
        sequence[i] = 1 + i / 2

    # compute terms for odd indices
    for i in range(3, n + 1, 2):
        sequence[i] = sequence[i - 1] + sequence[i - 2] + sequence[i + 1]

    return sequence[1:n + 1]  # we start from index 1 and exclude the last one if it was added for calculation purposes
","sequence = [0] * (n + 2)
sequence[1] = 3

for i in range(2, n + 2, 2):
    sequence[i] = 1 + i / 2

for i in range(3, n + 1, 2):
    sequence[i] = sequence[i - 1] + sequence[i - 2] + sequence[i + 1]

return sequence[1:n + 1]  # we start from index 1 and exclude the last one if it was added for calculation purposes",315,10,43.714285714285715,115,18,3,154,48,0,0,0,0,0,0,0,3,1,0,2,0,0,0,3,0,0,3,9.5,11,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,11,46.053747805010275,140.64806144190666,4.363636363636363,613.7369953828654,34.09649974349252,0.04688268714730222
HumanEval/131,gpt4,"    # Convert the integer to a string to enable easy iteration
    str_n = str(n)

    # Initialize product to 1
    product = 1

    # Initialize a flag to check if there is any odd digit
    has_odd = False

    # Iterate over each digit in n
    for digit in str_n:
        # Convert the digit back to an integer
        int_digit = int(digit)

        # If the digit is odd, multiply the product by the digit and set has_odd to True
        if int_digit % 2 == 1:
            product *= int_digit
            has_odd = True

    # If there is no odd digit, return 0; otherwise, return the product of the odd digits
    return 0 if not has_odd else product
","str_n = str(n)

product = 1

has_odd = False

for digit in str_n:
    int_digit = int(digit)

    if int_digit % 2 == 1:
        product *= int_digit
        has_odd = True

return 0 if not has_odd else product",210,14,21.88888888888889,36,4,5,192,96,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,4,7.0,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,6,23.509775004326936,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.012180403014586996
HumanEval/132,gpt4,"    # Initialize a counter for opened and closed brackets
    open_brackets = 0
    nested = False

    # Iterate over the string
    for char in string:
        # Check if the character is an open bracket
        if char == '[':
            open_brackets += 1
        # Check if the character is a close bracket
        elif char == ']':
            # If there is an open bracket before this close bracket
            if open_brackets > 0:
                open_brackets -= 1
                # Check if we have nested brackets
                if open_brackets > 0:
                    nested = True
            # If there is no open bracket before this close bracket, return False
            else:
                return False
    # If all brackets are properly closed and we have nested brackets, return True
    if open_brackets == 0 and nested:
        return True
    # If not all brackets are properly closed or there are no nested brackets, return False
    else:
        return False
","open_brackets = 0
nested = False

for char in string:
    if char == '[':
        open_brackets += 1
    elif char == ']':
        if open_brackets > 0:
            open_brackets -= 1
            if open_brackets > 0:
                nested = True
        else:
            return False
if open_brackets == 0 and nested:
    return True
else:
    return False",359,17,21.4375,33,6,1,345,228,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,5,2,9.5,13,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,8,5,8,35.60964047443681,88.81055323538621,5.0,444.0527661769311,24.669598120940616,0.029603517745128736
HumanEval/133,gpt4,"    return sum(math.ceil(num)**2 for num in lst)
",return sum(math.ceil(num)**2 for num in lst),44,1,44.0,44,1,0,9,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
HumanEval/134,gpt4,"    # check if the string is empty
    if not txt:
        return False
    # get the last character
    last_char = txt[-1]
    # check if the last character is a letter and if the character before the last character is a space or the start of the string
    return last_char.isalpha() and (len(txt) == 1 or txt[-2] == ' ')
","if not txt:
    return False
last_char = txt[-1]
return last_char.isalpha() and (len(txt) == 1 or txt[-2] == ' ')",113,4,27.5,64,3,0,82,32,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,9.0,9,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,4,5,10,44.82892142331043,70.32403072095333,2.75,193.39108448262166,10.743949137923426,0.02344134357365111
HumanEval/135,gpt4,"    index = -1
    for i in range(1, len(arr)):
        if arr[i] < arr[i-1]:
            index = i
    return index
","index = -1
for i in range(1, len(arr)):
    if arr[i] < arr[i-1]:
        index = i
return index",96,5,18.4,28,3,0,44,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,5.0,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,12.75488750216347,22.458839376460833,1.875,42.11032383086406,2.3394624350480036,0.007486279792153611
